,aspergillus_flavus,aspergillus_nidulans,aspergillus_niger,blumeria_graminis,botrytis_cinerea,candida_albicans,coccidioides_posadasii,colletotrichum_higginsianum,cryptococcus_neoformans,saccharomyces_cerevisiae,schizosaccharomyces_pombe,trichoderma_reseei,verticillium_dahliae,yarrowia_lipolytica,zymoseptoria_tritici,fusarium_graminearum,trichophyton_rubrum,ustilago_maydis,fusarium_oxysporum,gaeumannomyces_graminis,grosmannia_clavigera,kluyveromyces_lactis,magnaporthe_oryzae,neurospora_crassa,pichia_membranifaciens,tuber_melanosporum
408,0.1083333333,0.115,0.1666666667,0.1764705882,0.1142857143,0.0530120482,0.2476190476,0.14,0.0642857143,0.0169811321,0.2,0.1893617021,0.1849056604,0.0042553191,0.06,0.1,0.06,0.0793650794,0.1176470588,0.2368421053,0.1714285714,0.0605263158,0.1634146341,0.176,0.0280701754,0.2413793103
409,0.0916666667,0.125,0.1611111111,0.1705882353,0.1142857143,0.0493975904,0.2492063492,0.14,0.0607142857,0.0094339623,0.18125,0.2021276596,0.179245283,0.0042553191,0.05,0.12,0.08,0.0841269841,0.1235294118,0.2105263158,0.1714285714,0.0605263158,0.1609756098,0.164,0.0245614035,0.2310344828
410,0.1,0.125,0.15,0.1647058824,0.1238095238,0.0457831325,0.2523809524,0.14,0.0571428571,0.0037735849,0.1791666667,0.2212765957,0.1905660377,0.0042553191,0.04,0.1333333333,0.11,0.080952381,0.1294117647,0.2105263158,0.1841269841,0.0526315789,0.1512195122,0.148,0.0280701754,0.2137931034
411,0.0958333333,0.115,0.1555555556,0.1470588235,0.1238095238,0.0421686747,0.2682539683,0.14,0.0535714286,0.0037735849,0.175,0.2106382979,0.1905660377,0.0021276596,0.04,0.12,0.12,0.0777777778,0.1352941176,0.2210526316,0.1888888889,0.0578947368,0.1341463415,0.168,0.0263157895,0.1965517241
412,0.0833333333,0.13,0.1388888889,0.1411764706,0.119047619,0.0409638554,0.2682539683,0.12,0.0642857143,0.0037735849,0.1666666667,0.2042553191,0.1849056604,0.0021276596,0.04,0.1333333333,0.12,0.073015873,0.1352941176,0.2315789474,0.1888888889,0.0526315789,0.1292682927,0.172,0.0280701754,0.1655172414
413,0.0791666667,0.15,0.1555555556,0.1294117647,0.119047619,0.0409638554,0.2714285714,0.1,0.0571428571,0.0018867925,0.1604166667,0.2063829787,0.1849056604,0.0042553191,0.03,0.14,0.13,0.0714285714,0.1411764706,0.2105263158,0.1904761905,0.0552631579,0.1292682927,0.18,0.0350877193,0.1551724138
414,0.0958333333,0.15,0.1611111111,0.1,0.1238095238,0.0325301205,0.2507936508,0.1,0.0535714286,0,0.1729166667,0.1872340426,0.179245283,0.0042553191,0.02,0.14,0.12,0.0714285714,0.1235294118,0.2157894737,0.173015873,0.0605263158,0.1195121951,0.164,0.0333333333,0.1344827586
415,0.0916666667,0.155,0.15,0.1,0.1285714286,0.0301204819,0.2507936508,0.1,0.0464285714,0.0018867925,0.18125,0.1787234043,0.1735849057,0.0042553191,0.02,0.14,0.12,0.0650793651,0.1176470588,0.2368421053,0.1698412698,0.0631578947,0.1243902439,0.168,0.0280701754,0.1137931034
416,0.0916666667,0.175,0.15,0.0705882353,0.1285714286,0.0325301205,0.2396825397,0.1,0.05,0.0018867925,0.1875,0.1723404255,0.1660377358,0.0042553191,0.03,0.12,0.12,0.0698412698,0.1058823529,0.2315789474,0.1888888889,0.0657894737,0.1341463415,0.184,0.0298245614,0.1206896552
417,0.0958333333,0.185,0.1611111111,0.0705882353,0.1238095238,0.0313253012,0.2317460317,0.06,0.0428571429,0.0018867925,0.19375,0.1744680851,0.1603773585,0.0042553191,0.04,0.1066666667,0.13,0.0619047619,0.1058823529,0.2157894737,0.1968253968,0.0578947368,0.1341463415,0.184,0.0280701754,0.1206896552
418,0.1041666667,0.22,0.1722222222,0.0705882353,0.1380952381,0.0325301205,0.2476190476,0.08,0.0428571429,0.0018867925,0.1958333333,0.1744680851,0.1603773585,0.0042553191,0.04,0.1066666667,0.14,0.0634920635,0.1117647059,0.2,0.1952380952,0.0552631579,0.1390243902,0.184,0.0315789474,0.1172413793
419,0.1083333333,0.235,0.1722222222,0.0764705882,0.1333333333,0.0301204819,0.2444444444,0.08,0.05,0.0018867925,0.2125,0.1723404255,0.1773584906,0.0042553191,0.05,0.08,0.13,0.0619047619,0.1,0.1894736842,0.1888888889,0.0631578947,0.1365853659,0.204,0.0280701754,0.1206896552
420,0.1166666667,0.245,0.2,0.0882352941,0.119047619,0.0325301205,0.2476190476,0.12,0.0428571429,0.0018867925,0.2083333333,0.1574468085,0.1566037736,0.0042553191,0.08,0.0733333333,0.11,0.0650793651,0.1058823529,0.1894736842,0.1857142857,0.0684210526,0.143902439,0.224,0.0263157895,0.124137931
421,0.125,0.245,0.1944444444,0.0882352941,0.119047619,0.0361445783,0.2317460317,0.14,0.05,0.0018867925,0.2083333333,0.1617021277,0.1660377358,0.0063829787,0.08,0.0733333333,0.11,0.0634920635,0.1058823529,0.1789473684,0.1793650794,0.0684210526,0.156097561,0.216,0.0263157895,0.1275862069
422,0.1416666667,0.25,0.2333333333,0.0941176471,0.1333333333,0.0385542169,0.2285714286,0.14,0.05,0.0018867925,0.20625,0.1659574468,0.1603773585,0.0063829787,0.09,0.0933333333,0.11,0.0619047619,0.1117647059,0.1789473684,0.1793650794,0.0710526316,0.1536585366,0.224,0.0263157895,0.1551724138
423,0.1375,0.23,0.2111111111,0.1117647059,0.1380952381,0.0385542169,0.2317460317,0.14,0.0535714286,0.0037735849,0.2041666667,0.1531914894,0.1754716981,0.0042553191,0.09,0.0933333333,0.11,0.0587301587,0.1176470588,0.1789473684,0.1761904762,0.0815789474,0.156097561,0.224,0.0210526316,0.1620689655
424,0.1375,0.22,0.2222222222,0.1294117647,0.1285714286,0.0409638554,0.2428571429,0.12,0.0535714286,0.0056603774,0.2,0.1638297872,0.1773584906,0.0042553191,0.11,0.0933333333,0.11,0.0587301587,0.1,0.1736842105,0.1873015873,0.0736842105,0.1536585366,0.256,0.0280701754,0.1793103448
425,0.1458333333,0.235,0.2277777778,0.1352941176,0.1380952381,0.0409638554,0.246031746,0.14,0.0535714286,0.0037735849,0.2020833333,0.1659574468,0.1773584906,0.0042553191,0.11,0.0866666667,0.12,0.0650793651,0.1117647059,0.1631578947,0.1841269841,0.0710526316,0.1487804878,0.268,0.0315789474,0.1862068966
426,0.1458333333,0.215,0.2277777778,0.1705882353,0.1333333333,0.0385542169,0.2571428571,0.12,0.0464285714,0.0037735849,0.2,0.1659574468,0.1849056604,0.0042553191,0.1,0.1,0.1,0.053968254,0.1058823529,0.1684210526,0.1825396825,0.0710526316,0.1536585366,0.26,0.0315789474,0.1724137931
427,0.1416666667,0.19,0.2277777778,0.1588235294,0.1238095238,0.0373493976,0.2444444444,0.14,0.0464285714,0.0037735849,0.1958333333,0.1553191489,0.1886792453,0.0021276596,0.09,0.1,0.09,0.0507936508,0.1176470588,0.1842105263,0.1777777778,0.0736842105,0.1585365854,0.26,0.0298245614,0.1689655172
428,0.1541666667,0.15,0.2166666667,0.1705882353,0.1238095238,0.0385542169,0.2365079365,0.14,0.0392857143,0.0037735849,0.19375,0.1595744681,0.1924528302,0.0021276596,0.08,0.1066666667,0.11,0.0412698413,0.1117647059,0.1894736842,0.1761904762,0.0710526316,0.1585365854,0.268,0.0280701754,0.1689655172
429,0.1541666667,0.125,0.2111111111,0.1882352941,0.1285714286,0.0385542169,0.246031746,0.16,0.0428571429,0.0056603774,0.19375,0.1659574468,0.1867924528,0.0042553191,0.08,0.1,0.1,0.0396825397,0.1235294118,0.2052631579,0.180952381,0.0631578947,0.156097561,0.248,0.0263157895,0.1793103448
430,0.1416666667,0.12,0.1888888889,0.2058823529,0.1285714286,0.0397590361,0.2396825397,0.12,0.0464285714,0.0056603774,0.2020833333,0.1638297872,0.1830188679,0.0042553191,0.06,0.0933333333,0.11,0.0333333333,0.1058823529,0.2,0.1777777778,0.0552631579,0.1634146341,0.236,0.0263157895,0.175862069
431,0.1416666667,0.12,0.1833333333,0.1941176471,0.1333333333,0.0385542169,0.2428571429,0.08,0.0392857143,0.0056603774,0.20625,0.1723404255,0.1660377358,0.0021276596,0.05,0.1066666667,0.09,0.0349206349,0.1117647059,0.2,0.1746031746,0.05,0.1682926829,0.228,0.0263157895,0.2
432,0.1333333333,0.1,0.15,0.2,0.1238095238,0.0373493976,0.2555555556,0.1,0.0357142857,0.0075471698,0.21875,0.1744680851,0.1716981132,0.0021276596,0.04,0.0733333333,0.09,0.0396825397,0.1058823529,0.2052631579,0.1746031746,0.05,0.1707317073,0.232,0.0228070175,0.1965517241
433,0.1333333333,0.1,0.1666666667,0.1823529412,0.119047619,0.0361445783,0.2444444444,0.1,0.0357142857,0.0056603774,0.2145833333,0.1787234043,0.1490566038,0.0021276596,0.05,0.0666666667,0.1,0.0428571429,0.1058823529,0.2,0.1714285714,0.0421052632,0.1731707317,0.244,0.0228070175,0.1931034483
434,0.1166666667,0.115,0.15,0.1823529412,0.1428571429,0.0313253012,0.2396825397,0.1,0.05,0.0056603774,0.2104166667,0.1872340426,0.1509433962,0.0042553191,0.03,0.0733333333,0.1,0.0444444444,0.1058823529,0.1894736842,0.1634920635,0.0473684211,0.1804878049,0.224,0.0175438596,0.1827586207
435,0.1083333333,0.1,0.1611111111,0.1941176471,0.1428571429,0.0301204819,0.2301587302,0.08,0.0464285714,0.0056603774,0.2083333333,0.185106383,0.1509433962,0.0042553191,0.04,0.0666666667,0.09,0.046031746,0.1,0.1789473684,0.1682539683,0.0421052632,0.1780487805,0.212,0.0175438596,0.1793103448
436,0.1041666667,0.095,0.15,0.1705882353,0.1428571429,0.0289156627,0.2238095238,0.1,0.0535714286,0.0056603774,0.2083333333,0.1893617021,0.1452830189,0.0042553191,0.05,0.06,0.09,0.0476190476,0.1,0.1631578947,0.1634920635,0.0342105263,0.1658536585,0.208,0.0175438596,0.1862068966
437,0.1041666667,0.11,0.1277777778,0.1764705882,0.180952381,0.0301204819,0.2365079365,0.08,0.05,0.0056603774,0.2104166667,0.2042553191,0.141509434,0.0042553191,0.05,0.0666666667,0.1,0.0492063492,0.0941176471,0.1578947368,0.1555555556,0.0315789474,0.1634146341,0.208,0.0210526316,0.1965517241
438,0.0833333333,0.115,0.1277777778,0.1647058824,0.1714285714,0.0277108434,0.2333333333,0.08,0.0535714286,0.0056603774,0.20625,0.2106382979,0.1377358491,0.0042553191,0.07,0.0733333333,0.08,0.053968254,0.1058823529,0.1473684211,0.1507936508,0.0368421053,0.1585365854,0.2,0.0228070175,0.2275862069
439,0.0791666667,0.12,0.1277777778,0.1529411765,0.1571428571,0.0325301205,0.219047619,0.06,0.0392857143,0.0037735849,0.1916666667,0.2106382979,0.1264150943,0.0042553191,0.06,0.0933333333,0.08,0.0571428571,0.1058823529,0.1210526316,0.153968254,0.0315789474,0.156097561,0.22,0.0245614035,0.2068965517
440,0.0708333333,0.115,0.1277777778,0.1235294118,0.1619047619,0.0301204819,0.2126984127,0.06,0.0392857143,0.0037735849,0.1875,0.2319148936,0.1264150943,0.0042553191,0.09,0.1,0.07,0.0555555556,0.1058823529,0.1368421053,0.1492063492,0.0368421053,0.1365853659,0.216,0.0298245614,0.2172413793
441,0.0666666667,0.12,0.1388888889,0.1235294118,0.1714285714,0.0289156627,0.2158730159,0.06,0.0392857143,0.0037735849,0.1791666667,0.2276595745,0.1320754717,0.0042553191,0.1,0.0933333333,0.08,0.0555555556,0.0941176471,0.1368421053,0.1492063492,0.05,0.1268292683,0.216,0.0315789474,0.1965517241
442,0.0708333333,0.125,0.1444444444,0.1176470588,0.1666666667,0.0277108434,0.2047619048,0.04,0.0321428571,0.0018867925,0.1729166667,0.2212765957,0.1358490566,0.0042553191,0.11,0.0933333333,0.09,0.053968254,0.0882352941,0.1315789474,0.1507936508,0.0552631579,0.1268292683,0.208,0.0350877193,0.1862068966
443,0.0833333333,0.12,0.1277777778,0.1,0.1761904762,0.0325301205,0.2,0.04,0.0392857143,0.0018867925,0.1791666667,0.2191489362,0.1509433962,0.0042553191,0.1,0.1,0.09,0.0507936508,0.0764705882,0.1263157895,0.1507936508,0.0578947368,0.1170731707,0.2,0.0368421053,0.1827586207
444,0.0916666667,0.13,0.1277777778,0.0941176471,0.1714285714,0.0373493976,0.219047619,0.04,0.025,0,0.16875,0.214893617,0.141509434,0.0021276596,0.1,0.0933333333,0.11,0.0507936508,0.0764705882,0.1157894737,0.1555555556,0.0578947368,0.1073170732,0.196,0.0368421053,0.1793103448
445,0.0875,0.13,0.1166666667,0.0764705882,0.180952381,0.0421686747,0.2206349206,0.04,0.025,0.0018867925,0.1625,0.2212765957,0.141509434,0.0021276596,0.1,0.1066666667,0.13,0.0476190476,0.0647058824,0.1052631579,0.1523809524,0.0605263158,0.1097560976,0.176,0.0368421053,0.1827586207
446,0.0958333333,0.13,0.1166666667,0.0647058824,0.180952381,0.0457831325,0.2222222222,0.02,0.0178571429,0.0018867925,0.15625,0.2191489362,0.1452830189,0.0021276596,0.12,0.12,0.15,0.0523809524,0.0705882353,0.1210526316,0.1476190476,0.0657894737,0.112195122,0.176,0.0350877193,0.1793103448
447,0.0875,0.13,0.1388888889,0.0705882353,0.1619047619,0.0493975904,0.2396825397,0.02,0.0178571429,0.0018867925,0.16875,0.2021276596,0.1509433962,0.0021276596,0.12,0.1133333333,0.14,0.0571428571,0.0647058824,0.1368421053,0.1523809524,0.0684210526,0.1195121951,0.184,0.0333333333,0.1655172414
448,0.0875,0.12,0.1388888889,0.0705882353,0.1666666667,0.0530120482,0.2428571429,0,0.0142857143,0.0018867925,0.1645833333,0.1829787234,0.1622641509,0.0021276596,0.1,0.1,0.13,0.0587301587,0.0588235294,0.1473684211,0.153968254,0.0763157895,0.1146341463,0.184,0.0298245614,0.1379310345
449,0.0875,0.15,0.1388888889,0.0647058824,0.1857142857,0.0518072289,0.2365079365,0,0.0214285714,0.0018867925,0.1645833333,0.1787234043,0.1660377358,0,0.12,0.08,0.15,0.0666666667,0.0529411765,0.1578947368,0.1492063492,0.0815789474,0.1073170732,0.184,0.0298245614,0.1551724138
450,0.0916666667,0.15,0.1388888889,0.0705882353,0.180952381,0.0554216867,0.2476190476,0,0.025,0.0018867925,0.1625,0.1680851064,0.1735849057,0,0.08,0.0933333333,0.14,0.0777777778,0.0764705882,0.1368421053,0.1476190476,0.0763157895,0.112195122,0.184,0.0245614035,0.1482758621
451,0.0958333333,0.16,0.1277777778,0.0823529412,0.180952381,0.0578313253,0.253968254,0,0.0321428571,0.0018867925,0.1604166667,0.1787234043,0.179245283,0,0.09,0.0933333333,0.15,0.0761904762,0.0823529412,0.1368421053,0.1365079365,0.0736842105,0.1146341463,0.168,0.0228070175,0.1448275862
452,0.0833333333,0.16,0.1277777778,0.1,0.1952380952,0.0614457831,0.2507936508,0,0.0357142857,0.0056603774,0.1520833333,0.1872340426,0.1660377358,0,0.08,0.0933333333,0.13,0.0777777778,0.0882352941,0.1210526316,0.1349206349,0.0710526316,0.112195122,0.184,0.0210526316,0.1344827586
453,0.0875,0.15,0.1222222222,0.1176470588,0.1761904762,0.0602409639,0.2587301587,0,0.0285714286,0.0056603774,0.1458333333,0.1872340426,0.1603773585,0,0.09,0.0933333333,0.13,0.0761904762,0.0882352941,0.1157894737,0.1301587302,0.0710526316,0.1195121951,0.188,0.0210526316,0.124137931
454,0.0958333333,0.125,0.1277777778,0.1235294118,0.1523809524,0.0578313253,0.2412698413,0,0.0357142857,0.0056603774,0.1625,0.1787234043,0.1660377358,0,0.09,0.0866666667,0.13,0.0841269841,0.1,0.1315789474,0.119047619,0.0710526316,0.1195121951,0.168,0.0228070175,0.124137931
455,0.1125,0.135,0.1166666667,0.1294117647,0.1380952381,0.0542168675,0.2396825397,0,0.0357142857,0.0037735849,0.1729166667,0.1723404255,0.1660377358,0,0.08,0.0866666667,0.11,0.0873015873,0.1058823529,0.1421052632,0.1206349206,0.0657894737,0.1219512195,0.184,0.0210526316,0.1275862069
456,0.1083333333,0.155,0.1333333333,0.1470588235,0.1333333333,0.0518072289,0.2285714286,0,0.0464285714,0.0037735849,0.175,0.1659574468,0.158490566,0.0042553191,0.05,0.0733333333,0.09,0.0904761905,0.0941176471,0.1157894737,0.1206349206,0.0631578947,0.1048780488,0.188,0.0210526316,0.1344827586
457,0.125,0.15,0.1166666667,0.1588235294,0.1238095238,0.0530120482,0.2,0,0.0464285714,0.0037735849,0.1625,0.1574468085,0.1603773585,0.0042553191,0.06,0.0666666667,0.1,0.0857142857,0.0941176471,0.1052631579,0.1206349206,0.0631578947,0.1048780488,0.188,0.0228070175,0.1448275862
458,0.1333333333,0.165,0.1222222222,0.1647058824,0.1285714286,0.0506024096,0.1952380952,0,0.0464285714,0.0037735849,0.1625,0.1617021277,0.1490566038,0.0042553191,0.07,0.0666666667,0.11,0.0825396825,0.0823529412,0.1210526316,0.1206349206,0.0578947368,0.1073170732,0.18,0.0228070175,0.1448275862
459,0.1375,0.135,0.1277777778,0.1647058824,0.1142857143,0.0445783133,0.1920634921,0,0.0392857143,0.0037735849,0.16875,0.1553191489,0.1528301887,0.0042553191,0.06,0.0733333333,0.1,0.0761904762,0.0941176471,0.1157894737,0.1126984127,0.0578947368,0.1195121951,0.164,0.0210526316,0.1379310345
460,0.1416666667,0.135,0.1388888889,0.1764705882,0.1095238095,0.0421686747,0.1952380952,0,0.0428571429,0.0037735849,0.1541666667,0.1510638298,0.1471698113,0.0042553191,0.06,0.06,0.11,0.0666666667,0.1,0.1315789474,0.1063492063,0.0631578947,0.1292682927,0.164,0.0192982456,0.1448275862
461,0.1375,0.11,0.15,0.1705882353,0.1,0.0373493976,0.1793650794,0,0.0357142857,0.0037735849,0.1583333333,0.1468085106,0.1471698113,0.0042553191,0.04,0.0533333333,0.1,0.0666666667,0.0941176471,0.1315789474,0.1126984127,0.0526315789,0.1268292683,0.176,0.0210526316,0.1413793103
462,0.1541666667,0.12,0.1444444444,0.1529411765,0.080952381,0.0301204819,0.1841269841,0,0.0428571429,0,0.1625,0.1489361702,0.1566037736,0.0063829787,0.04,0.06,0.1,0.073015873,0.1,0.1263157895,0.119047619,0.05,0.1317073171,0.164,0.0263157895,0.1448275862
463,0.15,0.13,0.1444444444,0.1470588235,0.1,0.0289156627,0.1793650794,0.02,0.0392857143,0,0.1708333333,0.1446808511,0.1566037736,0.0063829787,0.04,0.0533333333,0.1,0.0746031746,0.1058823529,0.1368421053,0.1158730159,0.0421052632,0.1268292683,0.152,0.0228070175,0.1517241379
464,0.1333333333,0.145,0.1277777778,0.1411764706,0.1142857143,0.0325301205,0.1825396825,0.02,0.0392857143,0,0.1625,0.1574468085,0.1490566038,0.0063829787,0.04,0.0866666667,0.08,0.0666666667,0.1058823529,0.1263157895,0.1222222222,0.0394736842,0.1317073171,0.16,0.0175438596,0.1448275862
465,0.1166666667,0.13,0.1333333333,0.1352941176,0.119047619,0.034939759,0.1761904762,0.02,0.0392857143,0,0.1625,0.1574468085,0.141509434,0.0063829787,0.04,0.0733333333,0.08,0.0603174603,0.1058823529,0.1105263158,0.1142857143,0.0394736842,0.1414634146,0.152,0.0157894737,0.1344827586
466,0.1166666667,0.12,0.1222222222,0.1235294118,0.1047619048,0.0325301205,0.1793650794,0.02,0.0321428571,0,0.1604166667,0.1617021277,0.1377358491,0.0021276596,0.04,0.0666666667,0.08,0.0523809524,0.1117647059,0.1157894737,0.1015873016,0.0421052632,0.1512195122,0.14,0.0175438596,0.1206896552
467,0.1041666667,0.115,0.1388888889,0.1117647059,0.1,0.0265060241,0.1888888889,0.02,0.0357142857,0,0.1541666667,0.1765957447,0.1339622642,0.0021276596,0.03,0.0666666667,0.07,0.0523809524,0.1058823529,0.1052631579,0.1,0.0368421053,0.1414634146,0.124,0.0140350877,0.124137931
468,0.0875,0.11,0.1277777778,0.1235294118,0.1047619048,0.0240963855,0.1904761905,0.02,0.0357142857,0,0.15625,0.1765957447,0.1245283019,0.0021276596,0.02,0.06,0.08,0.053968254,0.1058823529,0.0894736842,0.0936507937,0.0342105263,0.1487804878,0.132,0.0122807018,0.1206896552
469,0.0916666667,0.115,0.1222222222,0.1235294118,0.1047619048,0.0289156627,0.1968253968,0.02,0.0392857143,0,0.1604166667,0.170212766,0.1226415094,0.0021276596,0.02,0.0533333333,0.08,0.0507936508,0.0941176471,0.0894736842,0.0920634921,0.0368421053,0.1487804878,0.132,0.0140350877,0.124137931
470,0.0833333333,0.115,0.1,0.1176470588,0.1095238095,0.0289156627,0.1904761905,0.02,0.0321428571,0,0.1666666667,0.1595744681,0.120754717,0.0021276596,0.03,0.0533333333,0.07,0.0523809524,0.0647058824,0.0842105263,0.1015873016,0.0368421053,0.1414634146,0.132,0.0192982456,0.1034482759
471,0.075,0.115,0.0888888889,0.1235294118,0.1142857143,0.034939759,0.2,0.02,0.0392857143,0,0.1708333333,0.1468085106,0.1169811321,0.0021276596,0.04,0.06,0.07,0.0523809524,0.0647058824,0.0842105263,0.0904761905,0.0421052632,0.1390243902,0.132,0.0157894737,0.1172413793
472,0.0583333333,0.105,0.0888888889,0.1176470588,0.1285714286,0.0373493976,0.1952380952,0.02,0.0357142857,0,0.16875,0.1361702128,0.1113207547,0,0.06,0.06,0.1,0.046031746,0.0529411765,0.1,0.0873015873,0.0368421053,0.1414634146,0.124,0.0105263158,0.1137931034
473,0.0416666667,0.105,0.0888888889,0.1117647059,0.119047619,0.0337349398,0.1841269841,0,0.0392857143,0,0.1666666667,0.1382978723,0.1150943396,0,0.05,0.06,0.08,0.0476190476,0.0529411765,0.1,0.0888888889,0.0368421053,0.1487804878,0.116,0.0140350877,0.1068965517
474,0.0458333333,0.095,0.1055555556,0.1,0.1238095238,0.0313253012,0.1841269841,0,0.0428571429,0,0.1645833333,0.1361702128,0.1245283019,0,0.06,0.0533333333,0.08,0.0476190476,0.0470588235,0.0894736842,0.0777777778,0.0342105263,0.1512195122,0.128,0.0157894737,0.1172413793
475,0.0416666667,0.115,0.1111111111,0.0941176471,0.1238095238,0.0277108434,0.1904761905,0,0.0464285714,0,0.1520833333,0.1340425532,0.1339622642,0,0.06,0.0533333333,0.07,0.046031746,0.0470588235,0.1,0.0857142857,0.0368421053,0.1536585366,0.152,0.0157894737,0.1206896552
476,0.0458333333,0.125,0.1055555556,0.0941176471,0.1428571429,0.0313253012,0.1873015873,0,0.0428571429,0.0018867925,0.1458333333,0.129787234,0.1377358491,0,0.06,0.0533333333,0.07,0.0444444444,0.0411764706,0.1052631579,0.1015873016,0.0342105263,0.1512195122,0.164,0.0157894737,0.1344827586
477,0.0458333333,0.13,0.1,0.1,0.1523809524,0.034939759,0.1793650794,0.02,0.0464285714,0.0018867925,0.1416666667,0.1276595745,0.1320754717,0,0.06,0.0666666667,0.07,0.0476190476,0.0529411765,0.1210526316,0.1,0.0473684211,0.1463414634,0.188,0.0192982456,0.124137931
478,0.05,0.125,0.1055555556,0.0764705882,0.1476190476,0.0373493976,0.1825396825,0.02,0.0464285714,0.0018867925,0.1416666667,0.1212765957,0.1396226415,0,0.06,0.0933333333,0.05,0.046031746,0.0529411765,0.1263157895,0.1031746032,0.0394736842,0.1341463415,0.184,0.0192982456,0.124137931
479,0.05,0.12,0.1,0.0941176471,0.1619047619,0.0373493976,0.1761904762,0.02,0.0428571429,0.0018867925,0.1333333333,0.1255319149,0.1433962264,0,0.07,0.0933333333,0.06,0.0444444444,0.0529411765,0.1368421053,0.1111111111,0.0342105263,0.1268292683,0.188,0.0175438596,0.1206896552
480,0.05,0.125,0.1166666667,0.0882352941,0.1666666667,0.0337349398,0.1825396825,0.02,0.0392857143,0.0018867925,0.1333333333,0.1361702128,0.1471698113,0.0021276596,0.07,0.0933333333,0.06,0.046031746,0.0529411765,0.1421052632,0.1079365079,0.0315789474,0.1219512195,0.18,0.0122807018,0.1344827586
481,0.0458333333,0.13,0.1444444444,0.0764705882,0.1571428571,0.0289156627,0.1746031746,0.04,0.0321428571,0.0037735849,0.125,0.1382978723,0.1528301887,0.0021276596,0.07,0.0933333333,0.07,0.046031746,0.0529411765,0.1578947368,0.1222222222,0.0263157895,0.1219512195,0.188,0.0140350877,0.1103448276
482,0.0583333333,0.145,0.1555555556,0.0705882353,0.1571428571,0.0289156627,0.1746031746,0.04,0.0285714286,0.0037735849,0.1291666667,0.1404255319,0.1566037736,0.0021276596,0.05,0.1,0.04,0.0396825397,0.0588235294,0.1421052632,0.126984127,0.0263157895,0.1170731707,0.192,0.0122807018,0.1103448276
483,0.0625,0.145,0.1722222222,0.0764705882,0.1666666667,0.0313253012,0.1873015873,0.04,0.0285714286,0.0037735849,0.1229166667,0.1404255319,0.1471698113,0.0021276596,0.07,0.1,0.05,0.0412698413,0.0764705882,0.1368421053,0.1317460317,0.0263157895,0.1073170732,0.2,0.0087719298,0.1172413793
484,0.075,0.15,0.1666666667,0.0941176471,0.1666666667,0.0313253012,0.173015873,0.08,0.0214285714,0.0037735849,0.1291666667,0.1382978723,0.1377358491,0.0021276596,0.07,0.08,0.07,0.0412698413,0.0764705882,0.1526315789,0.1365079365,0.0236842105,0.1146341463,0.188,0.0070175439,0.1206896552
485,0.075,0.135,0.1611111111,0.1,0.1619047619,0.034939759,0.1746031746,0.08,0.0214285714,0.0037735849,0.13125,0.1361702128,0.1320754717,0.0021276596,0.07,0.08,0.08,0.0444444444,0.0705882353,0.1421052632,0.1301587302,0.0236842105,0.1048780488,0.16,0.0105263158,0.1206896552
486,0.0666666667,0.12,0.1722222222,0.1,0.1523809524,0.0325301205,0.1714285714,0.08,0.0214285714,0.0018867925,0.1395833333,0.1382978723,0.1396226415,0.0021276596,0.08,0.0866666667,0.1,0.0444444444,0.0823529412,0.1368421053,0.119047619,0.0236842105,0.1048780488,0.164,0.0087719298,0.1068965517
487,0.0666666667,0.12,0.1555555556,0.0882352941,0.1523809524,0.0325301205,0.1714285714,0.06,0.0142857143,0.0018867925,0.15,0.1382978723,0.1528301887,0.0021276596,0.08,0.08,0.12,0.0412698413,0.0764705882,0.1210526316,0.1222222222,0.0105263158,0.1097560976,0.152,0.0070175439,0.1103448276
488,0.0708333333,0.125,0.1444444444,0.0882352941,0.1428571429,0.0337349398,0.1666666667,0.06,0.0178571429,0.0018867925,0.15,0.1404255319,0.1566037736,0.0021276596,0.08,0.0533333333,0.13,0.0396825397,0.0823529412,0.1210526316,0.1222222222,0.0105263158,0.112195122,0.144,0.0070175439,0.1137931034
489,0.0625,0.135,0.15,0.0647058824,0.1333333333,0.0313253012,0.1666666667,0.06,0.0214285714,0.0018867925,0.1458333333,0.1446808511,0.1452830189,0.0021276596,0.06,0.06,0.12,0.0428571429,0.0882352941,0.1157894737,0.1142857143,0.0131578947,0.112195122,0.152,0.0070175439,0.1137931034
490,0.0583333333,0.135,0.1333333333,0.0705882353,0.1285714286,0.0325301205,0.1619047619,0.06,0.0214285714,0.0018867925,0.14375,0.1425531915,0.1547169811,0,0.05,0.06,0.13,0.0412698413,0.0882352941,0.1105263158,0.1095238095,0.0184210526,0.1195121951,0.156,0.0087719298,0.1172413793
491,0.0583333333,0.14,0.1055555556,0.0882352941,0.1285714286,0.034939759,0.1650793651,0.06,0.0214285714,0,0.1416666667,0.1489361702,0.1490566038,0,0.04,0.0533333333,0.12,0.046031746,0.1058823529,0.0947368421,0.0984126984,0.0236842105,0.1170731707,0.144,0.0087719298,0.1379310345
492,0.0583333333,0.15,0.1055555556,0.1,0.1285714286,0.034939759,0.1571428571,0.06,0.0214285714,0,0.1354166667,0.1510638298,0.1433962264,0,0.05,0.0533333333,0.12,0.0492063492,0.1,0.1,0.0873015873,0.0315789474,0.1170731707,0.168,0.0087719298,0.1379310345
